date,GPRHC_IND,GPRHC_USA,GPRHC_JPN,GPRHC_IND
2010-06-01,0.15927189588546753,3.2650740146636963,0.15927189588546753,0.15927189588546753
2010-07-01,0.24455572664737701,2.3174567222595215,0.046582043170928955,0.24455572664737701
2010-08-01,0.22662213444709778,2.5882632732391357,0.15505725145339966,0.22662213444709778
2010-09-01,0.15921756625175476,2.2176730632781982,0.23882633447647095,0.15921756625175476
2010-10-01,0.1270378977060318,2.0114333629608154,0.16938386857509613,0.1270378977060318
2010-11-01,0.2731916010379791,2.87445068359375,0.26131370663642883,0.2731916010379791
2010-12-01,0.2602318525314331,2.7915780544281006,0.23657439649105072,0.2602318525314331
2011-01-01,0.15236756205558777,2.297234058380127,0.11720581352710724,0.15236756205558777
2011-02-01,0.21631251275539398,2.4176104068756104,0.07634559273719788,0.21631251275539398
2011-03-01,0.2313794642686844,3.5147643089294434,0.48479506373405457,0.2313794642686844
2011-04-01,0.12907768785953522,2.628490924835205,0.21121802926063538,0.12907768785953522
2011-05-01,0.2953874170780182,3.169734239578247,0.1363326460123062,0.2953874170780182
2011-06-01,0.22180713713169098,2.7434041500091553,0.09339248389005661,0.22180713713169098
2011-07-01,0.2232929766178131,2.3269479274749756,0.18803620338439941,0.2232929766178131
2011-08-01,0.10845986753702164,2.4704747200012207,0.10845986753702164,0.10845986753702164
2011-09-01,0.187661275267601,2.43959641456604,0.08210180699825287,0.187661275267601
